,Date,Day,Temp,Wind,Weather
222,2017-02-11,11,29.8,59.6,Cloudy
223,2017-02-12,12,29.8,59.6,Rain
224,2017-02-13,13,29.8,59.6,Cloudy
225,2017-02-14,14,29.8,59.6,Sunny
226,2017-02-15,15,29.8,59.6,Cloudy
227,2017-02-16,16,29.8,59.6,Rain
228,2017-02-17,17,29.8,59.6,Sunny
229,2017-02-18,18,29.8,59.6,Cloudy
230,2017-02-19,19,29.8,59.6,Rain
231,2017-02-20,20,29.8,59.6,Rain
232,2017-02-21,21,29.8,59.6,Sunny
233,2017-02-22,22,29.8,59.6,Rain
234,2017-02-23,23,29.8,59.6,Rain
235,2017-02-24,24,29.8,59.6,Cloudy
236,2017-02-25,25,29.8,59.6,Cloudy
237,2017-02-26,26,29.8,59.6,Sunny
238,2017-02-27,27,29.8,59.6,Sunny
239,2017-02-28,28,29.8,59.6,Sunny
240,2017-03-01,1,28.7,57.4,Sunny
241,2017-03-02,2,28.7,57.4,Cloudy
242,2017-03-03,3,28.7,57.4,Rain
243,2017-03-04,4,28.7,57.4,Cloudy
244,2017-03-05,5,28.7,57.4,Sunny
245,2017-03-06,6,28.7,57.4,Rain
246,2017-03-07,7,28.7,57.4,Cloudy
247,2017-03-08,8,28.7,57.4,Cloudy
248,2017-03-09,9,28.7,57.4,Cloudy
249,2017-03-10,10,28.7,57.4,Cloudy
250,2017-03-11,11,28.7,57.4,Cloudy
251,2017-03-12,12,28.7,57.4,Cloudy
252,2017-03-13,13,28.7,57.4,Sunny
253,2017-03-14,14,28.7,57.4,Rain
254,2017-03-15,15,28.7,57.4,Rain
255,2017-03-16,16,28.7,57.4,Rain
256,2017-03-17,17,28.7,57.4,Rain
257,2017-03-18,18,28.7,57.4,Sunny
258,2017-03-19,19,28.7,57.4,Cloudy
259,2017-03-20,20,28.7,57.4,Cloudy
260,2017-03-21,21,28.7,57.4,Cloudy
261,2017-03-22,22,28.7,57.4,Sunny
262,2017-03-23,23,28.7,57.4,Rain
263,2017-03-24,24,28.7,57.4,Rain
264,2017-03-25,25,28.7,57.4,Cloudy
265,2017-03-26,26,28.7,57.4,Sunny
266,2017-03-27,27,28.7,57.4,Sunny
267,2017-03-28,28,28.7,57.4,Rain
268,2017-03-29,29,28.7,57.4,Rain
269,2017-03-30,30,28.7,57.4,Cloudy
270,2017-03-31,31,28.7,57.4,Rain
271,2018-01-01,1,27.8,55.6,Rain
272,2018-01-02,2,27.8,55.6,Sunny
273,2018-01-03,3,27.8,55.6,Rain
274,2018-01-04,4,27.8,55.6,Sunny
275,2018-01-05,5,27.8,55.6,Rain
276,2018-01-06,6,27.8,55.6,Sunny
277,2018-01-07,7,27.8,55.6,Cloudy
278,2018-01-08,8,27.8,55.6,Sunny
279,2018-01-09,9,27.8,55.6,Rain
280,2018-01-10,10,27.8,55.6,Sunny
281,2018-01-11,11,27.8,55.6,Cloudy
282,2018-01-12,12,27.8,55.6,Cloudy
283,2018-01-13,13,27.8,55.6,Sunny
284,2018-01-14,14,27.8,55.6,Cloudy
285,2018-01-15,15,27.8,55.6,Sunny
286,2018-01-16,16,27.8,55.6,Cloudy
287,2018-01-17,17,27.8,55.6,Rain
288,2018-01-18,18,27.8,55.6,Cloudy
289,2018-01-19,19,27.8,55.6,Rain
290,2018-01-20,20,27.8,55.6,Sunny
291,2018-01-21,21,27.8,55.6,Cloudy
292,2018-01-22,22,27.8,55.6,Rain
293,2018-01-23,23,27.8,55.6,Sunny
294,2018-01-24,24,27.8,55.6,Sunny
295,2018-01-25,25,27.8,55.6,Rain
296,2018-01-26,26,27.8,55.6,Sunny
297,2018-01-27,27,27.8,55.6,Cloudy
298,2018-01-28,28,27.8,55.6,Sunny
299,2018-01-29,29,27.8,55.6,Rain
300,2018-01-30,30,27.8,55.6,Rain
301,2018-01-31,31,27.8,55.6,Cloudy
302,2018-02-01,1,29.9,59.8,Rain
303,2018-02-02,2,29.9,59.8,Sunny
304,2018-02-03,3,29.9,59.8,Sunny
305,2018-02-04,4,29.9,59.8,Sunny
306,2018-02-05,5,29.9,59.8,Rain
307,2018-02-06,6,29.9,59.8,Sunny
308,2018-02-07,7,29.9,59.8,Sunny
309,2018-02-08,8,29.9,59.8,Cloudy
310,2018-02-09,9,29.9,59.8,Rain
311,2018-02-10,10,29.9,59.8,Rain
312,2018-02-11,11,29.9,59.8,Rain
313,2018-02-12,12,29.9,59.8,Sunny
314,2018-02-13,13,29.9,59.8,Sunny
315,2018-02-14,14,29.9,59.8,Sunny
316,2018-02-15,15,29.9,59.8,Rain
317,2018-02-16,16,29.9,59.8,Rain
318,2018-02-17,17,29.9,59.8,Cloudy
319,2018-02-18,18,29.9,59.8,Rain
320,2018-02-19,19,29.9,59.8,Sunny
321,2018-02-20,20,29.9,59.8,Cloudy
322,2018-02-21,21,29.9,59.8,Sunny
323,2018-02-22,22,29.9,59.8,Cloudy
324,2018-02-23,23,29.9,59.8,Sunny
325,2018-02-24,24,29.9,59.8,Cloudy
326,2018-02-25,25,29.9,59.8,Rain
327,2018-02-26,26,29.9,59.8,Sunny
328,2018-02-27,27,29.9,59.8,Rain
329,2018-02-28,28,29.9,59.8,Rain
330,2018-03-01,1,28.6,57.2,Sunny
331,2018-03-02,2,28.6,57.2,Cloudy
332,2018-03-03,3,28.6,57.2,Rain
333,2018-03-04,4,28.6,57.2,Rain
334,2018-03-05,5,28.6,57.2,Rain
335,2018-03-06,6,28.6,57.2,Cloudy
336,2018-03-07,7,28.6,57.2,Sunny
337,2018-03-08,8,28.6,57.2,Cloudy
338,2018-03-09,9,28.6,57.2,Cloudy
339,2018-03-10,10,28.6,57.2,Rain
340,2018-03-11,11,28.6,57.2,Rain
341,2018-03-12,12,28.6,57.2,Rain
342,2018-03-13,13,28.6,57.2,Sunny
343,2018-03-14,14,28.6,57.2,Rain
344,2018-03-15,15,28.6,57.2,Cloudy
345,2018-03-16,16,28.6,57.2,Cloudy
346,2018-03-17,17,28.6,57.2,Rain
347,2018-03-18,18,28.6,57.2,Rain
348,2018-03-19,19,28.6,57.2,Sunny
349,2018-03-20,20,28.6,57.2,Rain
350,2018-03-21,21,28.6,57.2,Cloudy
351,2018-03-22,22,28.6,57.2,Sunny
352,2018-03-23,23,28.6,57.2,Cloudy
353,2018-03-24,24,28.6,57.2,Cloudy
354,2018-03-25,25,28.6,57.2,Sunny
355,2018-03-26,26,28.6,57.2,Sunny
356,2018-03-27,27,28.6,57.2,Cloudy
357,2018-03-28,28,28.6,57.2,Rain
358,2018-03-29,29,28.6,57.2,Rain
359,2018-03-30,30,28.6,57.2,Sunny
360,2018-03-31,31,28.6,57.2,Rain
361,2019-01-01,1,27.8,55.6,Rain
362,2019-01-02,2,27.8,55.6,Cloudy
363,2019-01-03,3,27.8,55.6,Cloudy
364,2019-01-04,4,27.8,55.6,Cloudy
365,2019-01-05,5,27.8,55.6,Cloudy
366,2019-01-06,6,27.8,55.6,Sunny
367,2019-01-07,7,27.8,55.6,Cloudy
368,2019-01-08,8,27.8,55.6,Rain
369,2019-01-09,9,27.8,55.6,Cloudy
370,2019-01-10,10,27.8,55.6,Rain
371,2019-01-11,11,27.8,55.6,Rain
372,2019-01-12,12,27.8,55.6,Cloudy
373,2019-01-13,13,27.8,55.6,Sunny
374,2019-01-14,14,27.8,55.6,Cloudy
375,2019-01-15,15,27.8,55.6,Rain
376,2019-01-16,16,27.8,55.6,Rain
377,2019-01-17,17,27.8,55.6,Rain
378,2019-01-18,18,27.8,55.6,Rain
379,2019-01-19,19,27.8,55.6,Sunny
380,2019-01-20,20,27.8,55.6,Rain
381,2019-01-21,21,27.8,55.6,Cloudy
382,2019-01-22,22,27.8,55.6,Sunny
383,2019-01-23,23,27.8,55.6,Rain
384,2019-01-24,24,27.8,55.6,Sunny
385,2019-01-25,25,27.8,55.6,Sunny
386,2019-01-26,26,27.8,55.6,Rain
387,2019-01-27,27,27.8,55.6,Rain
388,2019-01-28,28,27.8,55.6,Rain
389,2019-01-29,29,27.8,55.6,Rain
390,2019-01-30,30,27.8,55.6,Rain
391,2019-01-31,31,27.8,55.6,Cloudy
392,2019-02-01,1,29.7,59.4,Sunny
393,2019-02-02,2,29.7,59.4,Sunny
394,2019-02-03,3,29.7,59.4,Cloudy
395,2019-02-04,4,29.7,59.4,Rain
396,2019-02-05,5,29.7,59.4,Sunny
397,2019-02-06,6,29.7,59.4,Sunny
398,2019-02-07,7,29.7,59.4,Rain
399,2019-02-08,8,29.7,59.4,Cloudy
400,2019-02-09,9,29.7,59.4,Cloudy
401,2019-02-10,10,29.7,59.4,Sunny
402,2019-02-11,11,29.7,59.4,Cloudy
403,2019-02-12,12,29.7,59.4,Sunny
404,2019-02-13,13,29.7,59.4,Sunny
405,2019-02-14,14,29.7,59.4,Sunny
406,2019-02-15,15,29.7,59.4,Cloudy
407,2019-02-16,16,29.7,59.4,Rain
408,2019-02-17,17,29.7,59.4,Cloudy
409,2019-02-18,18,29.7,59.4,Rain
410,2019-02-19,19,29.7,59.4,Sunny
411,2019-02-20,20,29.7,59.4,Rain
412,2019-02-21,21,29.7,59.4,Rain
413,2019-02-22,22,29.7,59.4,Rain
414,2019-02-23,23,29.7,59.4,Rain
415,2019-02-24,24,29.7,59.4,Rain
416,2019-02-25,25,29.7,59.4,Sunny
417,2019-02-26,26,29.7,59.4,Rain
418,2019-02-27,27,29.7,59.4,Sunny
419,2019-02-28,28,29.7,59.4,Cloudy
420,2019-03-01,1,28.4,56.8,Sunny
421,2019-03-02,2,28.4,56.8,Cloudy
422,2019-03-03,3,28.4,56.8,Sunny
423,2019-03-04,4,28.4,56.8,Rain
424,2019-03-05,5,28.4,56.8,Sunny
425,2019-03-06,6,28.4,56.8,Rain
426,2019-03-07,7,28.4,56.8,Cloudy
427,2019-03-08,8,28.4,56.8,Cloudy
428,2019-03-09,9,28.4,56.8,Sunny
429,2019-03-10,10,28.4,56.8,Rain
430,2019-03-11,11,28.4,56.8,Rain
431,2019-03-12,12,28.4,56.8,Rain
432,2019-03-13,13,28.4,56.8,Rain
433,2019-03-14,14,28.4,56.8,Cloudy
434,2019-03-15,15,28.4,56.8,Rain
435,2019-03-16,16,28.4,56.8,Sunny
436,2019-03-17,17,28.4,56.8,Sunny
437,2019-03-18,18,28.4,56.8,Sunny
438,2019-03-19,19,28.4,56.8,Sunny
439,2019-03-20,20,28.4,56.8,Sunny
440,2019-03-21,21,28.4,56.8,Rain
441,2019-03-22,22,28.4,56.8,Rain
442,2019-03-23,23,28.4,56.8,Sunny
443,2019-03-24,24,28.4,56.8,Rain
444,2019-03-25,25,28.4,56.8,Sunny
445,2019-03-26,26,28.4,56.8,Cloudy
446,2019-03-27,27,28.4,56.8,Rain
447,2019-03-28,28,28.4,56.8,Rain
448,2019-03-29,29,28.4,56.8,Cloudy
449,2019-03-30,30,28.4,56.8,Rain
450,2019-03-31,31,28.4,56.8,Rain
451,2020-01-01,1,27.8,55.6,Cloudy
452,2020-01-02,2,27.8,55.6,Sunny
453,2020-01-03,3,27.8,55.6,Cloudy
454,2020-01-04,4,27.8,55.6,Cloudy
455,2020-01-05,5,27.8,55.6,Rain
456,2020-01-06,6,27.8,55.6,Rain
457,2020-01-07,7,27.8,55.6,Sunny
458,2020-01-08,8,27.8,55.6,Rain
459,2020-01-09,9,27.8,55.6,Cloudy
460,2020-01-10,10,27.8,55.6,Sunny
461,2020-01-11,11,27.8,55.6,Rain
462,2020-01-12,12,27.8,55.6,Sunny
463,2020-01-13,13,27.8,55.6,Cloudy
464,2020-01-14,14,27.8,55.6,Rain
465,2020-01-15,15,27.8,55.6,Sunny
466,2020-01-16,16,27.8,55.6,Sunny
467,2020-01-17,17,27.8,55.6,Rain
468,2020-01-18,18,27.8,55.6,Cloudy
469,2020-01-19,19,27.8,55.6,Cloudy
470,2020-01-20,20,27.8,55.6,Sunny
471,2020-01-21,21,27.8,55.6,Cloudy
472,2020-01-22,22,27.8,55.6,Rain
473,2020-01-23,23,27.8,55.6,Cloudy
474,2020-01-24,24,27.8,55.6,Sunny
475,2020-01-25,25,27.8,55.6,Cloudy
476,2020-01-26,26,27.8,55.6,Sunny
477,2020-01-27,27,27.8,55.6,Rain
478,2020-01-28,28,27.8,55.6,Cloudy
479,2020-01-29,29,27.8,55.6,Sunny
480,2020-01-30,30,27.8,55.6,Cloudy
481,2020-01-31,31,27.8,55.6,Cloudy
482,2020-02-01,1,29.0,58.0,Cloudy
483,2020-02-02,2,29.0,58.0,Cloudy
484,2020-02-03,3,29.0,58.0,Rain
485,2020-02-04,4,29.0,58.0,Sunny
486,2020-02-05,5,29.0,58.0,Sunny
487,2020-02-06,6,29.0,58.0,Rain
488,2020-02-07,7,29.0,58.0,Cloudy
489,2020-02-08,8,29.0,58.0,Sunny
490,2020-02-09,9,29.0,58.0,Rain
491,2020-02-10,10,29.0,58.0,Rain
492,2020-02-11,11,29.0,58.0,Cloudy
493,2020-02-12,12,29.0,58.0,Rain
494,2020-02-13,13,29.0,58.0,Sunny
495,2020-02-14,14,29.0,58.0,Rain
496,2020-02-15,15,29.0,58.0,Sunny
497,2020-02-16,16,29.0,58.0,Rain
498,2020-02-17,17,29.0,58.0,Sunny
499,2020-02-18,18,29.0,58.0,Rain
500,2020-02-19,19,29.0,58.0,Cloudy
501,2020-02-20,20,29.0,58.0,Sunny
502,2020-02-21,21,29.0,58.0,Cloudy
503,2020-02-22,22,29.0,58.0,Cloudy
504,2020-02-23,23,29.0,58.0,Rain
505,2020-02-24,24,29.0,58.0,Cloudy
506,2020-02-25,25,29.0,58.0,Rain
507,2020-02-26,26,29.0,58.0,Cloudy
508,2020-02-27,27,29.0,58.0,Rain
509,2020-02-28,28,29.0,58.0,Sunny
510,2020-02-29,29,29.0,58.0,Rain
511,2020-03-01,1,27.6,55.2,Rain
512,2020-03-02,2,27.6,55.2,Rain
513,2020-03-03,3,27.6,55.2,Sunny
514,2020-03-04,4,27.6,55.2,Cloudy
515,2020-03-05,5,27.6,55.2,Rain
516,2020-03-06,6,27.6,55.2,Rain
517,2020-03-07,7,27.6,55.2,Sunny
518,2020-03-08,8,27.6,55.2,Sunny
519,2020-03-09,9,27.6,55.2,Rain
520,2020-03-10,10,27.6,55.2,Cloudy
521,2020-03-11,11,27.6,55.2,Cloudy
522,2020-03-12,12,27.6,55.2,Sunny
523,2020-03-13,13,27.6,55.2,Cloudy
524,2020-03-14,14,27.6,55.2,Rain
525,2020-03-15,15,27.6,55.2,Sunny
526,2020-03-16,16,27.6,55.2,Cloudy
527,2020-03-17,17,27.6,55.2,Rain
528,2020-03-18,18,27.6,55.2,Cloudy
529,2020-03-19,19,27.6,55.2,Cloudy
530,2020-03-20,20,27.6,55.2,Rain
531,2020-03-21,21,27.6,55.2,Cloudy
532,2020-03-22,22,27.6,55.2,Sunny
533,2020-03-23,23,27.6,55.2,Sunny
534,2020-03-24,24,27.6,55.2,Cloudy
535,2020-03-25,25,27.6,55.2,Sunny
536,2020-03-26,26,27.6,55.2,Cloudy
537,2020-03-27,27,27.6,55.2,Rain
538,2020-03-28,28,27.6,55.2,Cloudy
539,2020-03-29,29,27.6,55.2,Sunny
540,2020-03-30,30,27.6,55.2,Cloudy
541,2020-03-31,31,27.6,55.2,Cloudy
542,2021-01-01,1,27.9,55.8,Sunny
543,2021-01-02,2,27.9,55.8,Sunny
544,2021-01-03,3,27.9,55.8,Cloudy
545,2021-01-04,4,27.9,55.8,Sunny
546,2021-01-05,5,27.9,55.8,Rain
547,2021-01-06,6,27.9,55.8,Cloudy
548,2021-01-07,7,27.9,55.8,Rain
549,2021-01-08,8,27.9,55.8,Cloudy
550,2021-01-09,9,27.9,55.8,Sunny
551,2021-01-10,10,27.9,55.8,Cloudy
552,2021-01-11,11,27.9,55.8,Rain
553,2021-01-12,12,27.9,55.8,Cloudy
554,2021-01-13,13,27.9,55.8,Rain
555,2021-01-14,14,27.9,55.8,Rain
556,2021-01-15,15,27.9,55.8,Cloudy
557,2021-01-16,16,27.9,55.8,Rain
558,2021-01-17,17,27.9,55.8,Sunny
559,2021-01-18,18,27.9,55.8,Sunny
560,2021-01-19,19,27.9,55.8,Cloudy
561,2021-01-20,20,27.9,55.8,Sunny
562,2021-01-21,21,27.9,55.8,Cloudy
563,2021-01-22,22,27.9,55.8,Rain
564,2021-01-23,23,27.9,55.8,Rain
565,2021-01-24,24,27.9,55.8,Cloudy
566,2021-01-25,25,27.9,55.8,Rain
567,2021-01-26,26,27.9,55.8,Sunny
568,2021-01-27,27,27.9,55.8,Sunny
569,2021-01-28,28,27.9,55.8,Cloudy
570,2021-01-29,29,27.9,55.8,Sunny
571,2021-01-30,30,27.9,55.8,Sunny
572,2021-01-31,31,27.9,55.8,Rain
573,2021-02-01,1,29.2,58.4,Cloudy
574,2021-02-02,2,29.2,58.4,Rain
575,2021-02-03,3,29.2,58.4,Cloudy
576,2021-02-04,4,29.2,58.4,Sunny
577,2021-02-05,5,29.2,58.4,Sunny
578,2021-02-06,6,29.2,58.4,Cloudy
579,2021-02-07,7,29.2,58.4,Rain
580,2021-02-08,8,29.2,58.4,Sunny
581,2021-02-09,9,29.2,58.4,Cloudy
