,Date,Day,Temp,Wind,Weather
110,2016-01-21,21,26.6,53.2,Sunny
111,2016-01-22,22,26.6,53.2,Cloudy
112,2016-01-23,23,26.6,53.2,Sunny
113,2016-01-24,24,26.6,53.2,Sunny
114,2016-01-25,25,26.6,53.2,Rain
115,2016-01-26,26,26.6,53.2,Sunny
116,2016-01-27,27,26.6,53.2,Sunny
117,2016-01-28,28,26.6,53.2,Cloudy
118,2016-01-29,29,26.6,53.2,Rain
119,2016-01-30,30,26.6,53.2,Rain
120,2016-01-31,31,26.6,53.2,Sunny
121,2016-02-01,1,26.1,52.2,Cloudy
122,2016-02-02,2,26.1,52.2,Rain
123,2016-02-03,3,26.1,52.2,Sunny
124,2016-02-04,4,26.1,52.2,Rain
125,2016-02-05,5,26.1,52.2,Cloudy
126,2016-02-06,6,26.1,52.2,Rain
127,2016-02-07,7,26.1,52.2,Cloudy
128,2016-02-08,8,26.1,52.2,Cloudy
129,2016-02-09,9,26.1,52.2,Cloudy
130,2016-02-10,10,26.1,52.2,Rain
131,2016-02-11,11,26.1,52.2,Sunny
132,2016-02-12,12,26.1,52.2,Cloudy
133,2016-02-13,13,26.1,52.2,Sunny
134,2016-02-14,14,26.1,52.2,Cloudy
135,2016-02-15,15,26.1,52.2,Rain
136,2016-02-16,16,26.1,52.2,Rain
137,2016-02-17,17,26.1,52.2,Cloudy
138,2016-02-18,18,26.1,52.2,Sunny
139,2016-02-19,19,26.1,52.2,Sunny
140,2016-02-20,20,26.1,52.2,Cloudy
141,2016-02-21,21,26.1,52.2,Sunny
142,2016-02-22,22,26.1,52.2,Rain
143,2016-02-23,23,26.1,52.2,Sunny
144,2016-02-24,24,26.1,52.2,Rain
145,2016-02-25,25,26.1,52.2,Rain
146,2016-02-26,26,26.1,52.2,Sunny
147,2016-02-27,27,26.1,52.2,Rain
148,2016-02-28,28,26.1,52.2,Cloudy
149,2016-02-29,29,26.1,52.2,Cloudy
150,2016-03-01,1,26.3,52.6,Rain
151,2016-03-02,2,26.3,52.6,Cloudy
152,2016-03-03,3,26.3,52.6,Rain
153,2016-03-04,4,26.3,52.6,Sunny
154,2016-03-05,5,26.3,52.6,Rain
155,2016-03-06,6,26.3,52.6,Cloudy
156,2016-03-07,7,26.3,52.6,Cloudy
157,2016-03-08,8,26.3,52.6,Cloudy
158,2016-03-09,9,26.3,52.6,Rain
159,2016-03-10,10,26.3,52.6,Sunny
160,2016-03-11,11,26.3,52.6,Rain
161,2016-03-12,12,26.3,52.6,Rain
162,2016-03-13,13,26.3,52.6,Cloudy
163,2016-03-14,14,26.3,52.6,Cloudy
164,2016-03-15,15,26.3,52.6,Sunny
165,2016-03-16,16,26.3,52.6,Sunny
166,2016-03-17,17,26.3,52.6,Sunny
167,2016-03-18,18,26.3,52.6,Rain
168,2016-03-19,19,26.3,52.6,Sunny
169,2016-03-20,20,26.3,52.6,Sunny
170,2016-03-21,21,26.3,52.6,Cloudy
171,2016-03-22,22,26.3,52.6,Sunny
172,2016-03-23,23,26.3,52.6,Rain
173,2016-03-24,24,26.3,52.6,Cloudy
174,2016-03-25,25,26.3,52.6,Cloudy
175,2016-03-26,26,26.3,52.6,Cloudy
176,2016-03-27,27,26.3,52.6,Sunny
177,2016-03-28,28,26.3,52.6,Cloudy
178,2016-03-29,29,26.3,52.6,Cloudy
179,2016-03-30,30,26.3,52.6,Cloudy
180,2016-03-31,31,26.3,52.6,Rain
181,2017-01-01,1,27.2,54.4,Cloudy
182,2017-01-02,2,27.2,54.4,Cloudy
183,2017-01-03,3,27.2,54.4,Cloudy
184,2017-01-04,4,27.2,54.4,Cloudy
185,2017-01-05,5,27.2,54.4,Rain
186,2017-01-06,6,27.2,54.4,Sunny
187,2017-01-07,7,27.2,54.4,Sunny
188,2017-01-08,8,27.2,54.4,Cloudy
189,2017-01-09,9,27.2,54.4,Cloudy
190,2017-01-10,10,27.2,54.4,Rain
191,2017-01-11,11,27.2,54.4,Rain
192,2017-01-12,12,27.2,54.4,Cloudy
193,2017-01-13,13,27.2,54.4,Sunny
194,2017-01-14,14,27.2,54.4,Cloudy
195,2017-01-15,15,27.2,54.4,Sunny
196,2017-01-16,16,27.2,54.4,Rain
197,2017-01-17,17,27.2,54.4,Sunny
198,2017-01-18,18,27.2,54.4,Sunny
199,2017-01-19,19,27.2,54.4,Rain
200,2017-01-20,20,27.2,54.4,Rain
201,2017-01-21,21,27.2,54.4,Rain
202,2017-01-22,22,27.2,54.4,Rain
203,2017-01-23,23,27.2,54.4,Sunny
204,2017-01-24,24,27.2,54.4,Sunny
205,2017-01-25,25,27.2,54.4,Cloudy
206,2017-01-26,26,27.2,54.4,Cloudy
207,2017-01-27,27,27.2,54.4,Sunny
208,2017-01-28,28,27.2,54.4,Cloudy
209,2017-01-29,29,27.2,54.4,Rain
210,2017-01-30,30,27.2,54.4,Cloudy
211,2017-01-31,31,27.2,54.4,Sunny
212,2017-02-01,1,27.3,54.6,Sunny
213,2017-02-02,2,27.3,54.6,Sunny
214,2017-02-03,3,27.3,54.6,Sunny
215,2017-02-04,4,27.3,54.6,Sunny
216,2017-02-05,5,27.3,54.6,Rain
217,2017-02-06,6,27.3,54.6,Sunny
218,2017-02-07,7,27.3,54.6,Rain
219,2017-02-08,8,27.3,54.6,Cloudy
220,2017-02-09,9,27.3,54.6,Rain
221,2017-02-10,10,27.3,54.6,Rain
222,2017-02-11,11,27.3,54.6,Sunny
223,2017-02-12,12,27.3,54.6,Rain
224,2017-02-13,13,27.3,54.6,Rain
225,2017-02-14,14,27.3,54.6,Rain
226,2017-02-15,15,27.3,54.6,Sunny
227,2017-02-16,16,27.3,54.6,Rain
228,2017-02-17,17,27.3,54.6,Sunny
229,2017-02-18,18,27.3,54.6,Rain
230,2017-02-19,19,27.3,54.6,Sunny
231,2017-02-20,20,27.3,54.6,Rain
232,2017-02-21,21,27.3,54.6,Rain
233,2017-02-22,22,27.3,54.6,Rain
234,2017-02-23,23,27.3,54.6,Sunny
235,2017-02-24,24,27.3,54.6,Rain
236,2017-02-25,25,27.3,54.6,Rain
237,2017-02-26,26,27.3,54.6,Cloudy
238,2017-02-27,27,27.3,54.6,Sunny
239,2017-02-28,28,27.3,54.6,Sunny
240,2017-03-01,1,26.1,52.2,Sunny
241,2017-03-02,2,26.1,52.2,Rain
242,2017-03-03,3,26.1,52.2,Cloudy
243,2017-03-04,4,26.1,52.2,Rain
244,2017-03-05,5,26.1,52.2,Sunny
245,2017-03-06,6,26.1,52.2,Sunny
246,2017-03-07,7,26.1,52.2,Rain
247,2017-03-08,8,26.1,52.2,Cloudy
248,2017-03-09,9,26.1,52.2,Rain
249,2017-03-10,10,26.1,52.2,Rain
250,2017-03-11,11,26.1,52.2,Sunny
251,2017-03-12,12,26.1,52.2,Sunny
252,2017-03-13,13,26.1,52.2,Sunny
253,2017-03-14,14,26.1,52.2,Sunny
254,2017-03-15,15,26.1,52.2,Rain
255,2017-03-16,16,26.1,52.2,Rain
256,2017-03-17,17,26.1,52.2,Cloudy
257,2017-03-18,18,26.1,52.2,Sunny
258,2017-03-19,19,26.1,52.2,Sunny
259,2017-03-20,20,26.1,52.2,Sunny
260,2017-03-21,21,26.1,52.2,Sunny
261,2017-03-22,22,26.1,52.2,Sunny
262,2017-03-23,23,26.1,52.2,Cloudy
263,2017-03-24,24,26.1,52.2,Rain
264,2017-03-25,25,26.1,52.2,Sunny
265,2017-03-26,26,26.1,52.2,Rain
266,2017-03-27,27,26.1,52.2,Cloudy
267,2017-03-28,28,26.1,52.2,Sunny
268,2017-03-29,29,26.1,52.2,Rain
269,2017-03-30,30,26.1,52.2,Cloudy
270,2017-03-31,31,26.1,52.2,Cloudy
271,2018-01-01,1,27.5,55.0,Cloudy
272,2018-01-02,2,27.5,55.0,Sunny
273,2018-01-03,3,27.5,55.0,Sunny
274,2018-01-04,4,27.5,55.0,Rain
275,2018-01-05,5,27.5,55.0,Rain
276,2018-01-06,6,27.5,55.0,Sunny
277,2018-01-07,7,27.5,55.0,Rain
278,2018-01-08,8,27.5,55.0,Cloudy
279,2018-01-09,9,27.5,55.0,Cloudy
280,2018-01-10,10,27.5,55.0,Sunny
281,2018-01-11,11,27.5,55.0,Cloudy
282,2018-01-12,12,27.5,55.0,Rain
283,2018-01-13,13,27.5,55.0,Sunny
284,2018-01-14,14,27.5,55.0,Rain
285,2018-01-15,15,27.5,55.0,Rain
286,2018-01-16,16,27.5,55.0,Rain
287,2018-01-17,17,27.5,55.0,Cloudy
288,2018-01-18,18,27.5,55.0,Sunny
289,2018-01-19,19,27.5,55.0,Cloudy
290,2018-01-20,20,27.5,55.0,Sunny
291,2018-01-21,21,27.5,55.0,Rain
292,2018-01-22,22,27.5,55.0,Rain
293,2018-01-23,23,27.5,55.0,Sunny
294,2018-01-24,24,27.5,55.0,Sunny
295,2018-01-25,25,27.5,55.0,Sunny
296,2018-01-26,26,27.5,55.0,Sunny
297,2018-01-27,27,27.5,55.0,Rain
298,2018-01-28,28,27.5,55.0,Rain
299,2018-01-29,29,27.5,55.0,Rain
300,2018-01-30,30,27.5,55.0,Sunny
301,2018-01-31,31,27.5,55.0,Cloudy
302,2018-02-01,1,26.1,52.2,Rain
303,2018-02-02,2,26.1,52.2,Sunny
304,2018-02-03,3,26.1,52.2,Rain
305,2018-02-04,4,26.1,52.2,Cloudy
306,2018-02-05,5,26.1,52.2,Rain
307,2018-02-06,6,26.1,52.2,Sunny
308,2018-02-07,7,26.1,52.2,Rain
309,2018-02-08,8,26.1,52.2,Sunny
310,2018-02-09,9,26.1,52.2,Sunny
311,2018-02-10,10,26.1,52.2,Cloudy
312,2018-02-11,11,26.1,52.2,Cloudy
313,2018-02-12,12,26.1,52.2,Rain
314,2018-02-13,13,26.1,52.2,Rain
315,2018-02-14,14,26.1,52.2,Sunny
316,2018-02-15,15,26.1,52.2,Rain
317,2018-02-16,16,26.1,52.2,Cloudy
318,2018-02-17,17,26.1,52.2,Sunny
319,2018-02-18,18,26.1,52.2,Cloudy
320,2018-02-19,19,26.1,52.2,Sunny
321,2018-02-20,20,26.1,52.2,Sunny
322,2018-02-21,21,26.1,52.2,Sunny
323,2018-02-22,22,26.1,52.2,Rain
324,2018-02-23,23,26.1,52.2,Cloudy
325,2018-02-24,24,26.1,52.2,Cloudy
326,2018-02-25,25,26.1,52.2,Rain
327,2018-02-26,26,26.1,52.2,Cloudy
328,2018-02-27,27,26.1,52.2,Cloudy
329,2018-02-28,28,26.1,52.2,Sunny
330,2018-03-01,1,27.3,54.6,Cloudy
331,2018-03-02,2,27.3,54.6,Sunny
332,2018-03-03,3,27.3,54.6,Cloudy
333,2018-03-04,4,27.3,54.6,Rain
334,2018-03-05,5,27.3,54.6,Sunny
335,2018-03-06,6,27.3,54.6,Rain
336,2018-03-07,7,27.3,54.6,Cloudy
337,2018-03-08,8,27.3,54.6,Sunny
338,2018-03-09,9,27.3,54.6,Cloudy
339,2018-03-10,10,27.3,54.6,Sunny
340,2018-03-11,11,27.3,54.6,Rain
341,2018-03-12,12,27.3,54.6,Rain
342,2018-03-13,13,27.3,54.6,Rain
343,2018-03-14,14,27.3,54.6,Rain
344,2018-03-15,15,27.3,54.6,Sunny
345,2018-03-16,16,27.3,54.6,Rain
346,2018-03-17,17,27.3,54.6,Rain
347,2018-03-18,18,27.3,54.6,Sunny
348,2018-03-19,19,27.3,54.6,Cloudy
349,2018-03-20,20,27.3,54.6,Cloudy
350,2018-03-21,21,27.3,54.6,Cloudy
351,2018-03-22,22,27.3,54.6,Cloudy
352,2018-03-23,23,27.3,54.6,Rain
353,2018-03-24,24,27.3,54.6,Sunny
354,2018-03-25,25,27.3,54.6,Rain
355,2018-03-26,26,27.3,54.6,Cloudy
356,2018-03-27,27,27.3,54.6,Rain
357,2018-03-28,28,27.3,54.6,Cloudy
358,2018-03-29,29,27.3,54.6,Cloudy
359,2018-03-30,30,27.3,54.6,Cloudy
360,2018-03-31,31,27.3,54.6,Rain
361,2019-01-01,1,26.7,53.4,Sunny
362,2019-01-02,2,26.7,53.4,Cloudy
363,2019-01-03,3,26.7,53.4,Cloudy
364,2019-01-04,4,26.7,53.4,Cloudy
365,2019-01-05,5,26.7,53.4,Rain
366,2019-01-06,6,26.7,53.4,Rain
367,2019-01-07,7,26.7,53.4,Sunny
368,2019-01-08,8,26.7,53.4,Sunny
369,2019-01-09,9,26.7,53.4,Cloudy
370,2019-01-10,10,26.7,53.4,Cloudy
371,2019-01-11,11,26.7,53.4,Rain
372,2019-01-12,12,26.7,53.4,Sunny
373,2019-01-13,13,26.7,53.4,Cloudy
374,2019-01-14,14,26.7,53.4,Cloudy
375,2019-01-15,15,26.7,53.4,Sunny
376,2019-01-16,16,26.7,53.4,Cloudy
377,2019-01-17,17,26.7,53.4,Cloudy
378,2019-01-18,18,26.7,53.4,Sunny
379,2019-01-19,19,26.7,53.4,Rain
380,2019-01-20,20,26.7,53.4,Sunny
381,2019-01-21,21,26.7,53.4,Sunny
382,2019-01-22,22,26.7,53.4,Sunny
383,2019-01-23,23,26.7,53.4,Sunny
384,2019-01-24,24,26.7,53.4,Rain
385,2019-01-25,25,26.7,53.4,Rain
386,2019-01-26,26,26.7,53.4,Rain
387,2019-01-27,27,26.7,53.4,Cloudy
388,2019-01-28,28,26.7,53.4,Rain
389,2019-01-29,29,26.7,53.4,Sunny
390,2019-01-30,30,26.7,53.4,Sunny
391,2019-01-31,31,26.7,53.4,Rain
392,2019-02-01,1,26.1,52.2,Rain
393,2019-02-02,2,26.1,52.2,Rain
394,2019-02-03,3,26.1,52.2,Rain
395,2019-02-04,4,26.1,52.2,Rain
396,2019-02-05,5,26.1,52.2,Cloudy
397,2019-02-06,6,26.1,52.2,Cloudy
398,2019-02-07,7,26.1,52.2,Rain
399,2019-02-08,8,26.1,52.2,Rain
400,2019-02-09,9,26.1,52.2,Cloudy
401,2019-02-10,10,26.1,52.2,Rain
402,2019-02-11,11,26.1,52.2,Cloudy
403,2019-02-12,12,26.1,52.2,Rain
404,2019-02-13,13,26.1,52.2,Sunny
405,2019-02-14,14,26.1,52.2,Sunny
406,2019-02-15,15,26.1,52.2,Rain
407,2019-02-16,16,26.1,52.2,Sunny
408,2019-02-17,17,26.1,52.2,Sunny
409,2019-02-18,18,26.1,52.2,Sunny
410,2019-02-19,19,26.1,52.2,Sunny
411,2019-02-20,20,26.1,52.2,Cloudy
412,2019-02-21,21,26.1,52.2,Rain
413,2019-02-22,22,26.1,52.2,Cloudy
414,2019-02-23,23,26.1,52.2,Cloudy
415,2019-02-24,24,26.1,52.2,Rain
416,2019-02-25,25,26.1,52.2,Sunny
417,2019-02-26,26,26.1,52.2,Rain
418,2019-02-27,27,26.1,52.2,Cloudy
419,2019-02-28,28,26.1,52.2,Sunny
420,2019-03-01,1,27.6,55.2,Rain
421,2019-03-02,2,27.6,55.2,Cloudy
422,2019-03-03,3,27.6,55.2,Cloudy
423,2019-03-04,4,27.6,55.2,Rain
424,2019-03-05,5,27.6,55.2,Cloudy
425,2019-03-06,6,27.6,55.2,Rain
426,2019-03-07,7,27.6,55.2,Sunny
427,2019-03-08,8,27.6,55.2,Sunny
428,2019-03-09,9,27.6,55.2,Sunny
429,2019-03-10,10,27.6,55.2,Sunny
430,2019-03-11,11,27.6,55.2,Sunny
431,2019-03-12,12,27.6,55.2,Sunny
432,2019-03-13,13,27.6,55.2,Cloudy
433,2019-03-14,14,27.6,55.2,Rain
434,2019-03-15,15,27.6,55.2,Sunny
435,2019-03-16,16,27.6,55.2,Cloudy
436,2019-03-17,17,27.6,55.2,Sunny
437,2019-03-18,18,27.6,55.2,Cloudy
438,2019-03-19,19,27.6,55.2,Cloudy
439,2019-03-20,20,27.6,55.2,Sunny
440,2019-03-21,21,27.6,55.2,Sunny
441,2019-03-22,22,27.6,55.2,Sunny
442,2019-03-23,23,27.6,55.2,Sunny
443,2019-03-24,24,27.6,55.2,Rain
444,2019-03-25,25,27.6,55.2,Sunny
445,2019-03-26,26,27.6,55.2,Cloudy
446,2019-03-27,27,27.6,55.2,Sunny
447,2019-03-28,28,27.6,55.2,Sunny
448,2019-03-29,29,27.6,55.2,Sunny
449,2019-03-30,30,27.6,55.2,Rain
450,2019-03-31,31,27.6,55.2,Sunny
451,2020-01-01,1,27.8,55.6,Cloudy
452,2020-01-02,2,27.8,55.6,Cloudy
453,2020-01-03,3,27.8,55.6,Rain
454,2020-01-04,4,27.8,55.6,Sunny
455,2020-01-05,5,27.8,55.6,Rain
456,2020-01-06,6,27.8,55.6,Cloudy
457,2020-01-07,7,27.8,55.6,Cloudy
458,2020-01-08,8,27.8,55.6,Sunny
459,2020-01-09,9,27.8,55.6,Sunny
460,2020-01-10,10,27.8,55.6,Rain
461,2020-01-11,11,27.8,55.6,Sunny
462,2020-01-12,12,27.8,55.6,Sunny
463,2020-01-13,13,27.8,55.6,Sunny
464,2020-01-14,14,27.8,55.6,Rain
465,2020-01-15,15,27.8,55.6,Cloudy
466,2020-01-16,16,27.8,55.6,Cloudy
467,2020-01-17,17,27.8,55.6,Cloudy
468,2020-01-18,18,27.8,55.6,Cloudy
469,2020-01-19,19,27.8,55.6,Rain
470,2020-01-20,20,27.8,55.6,Rain
471,2020-01-21,21,27.8,55.6,Rain
472,2020-01-22,22,27.8,55.6,Sunny
473,2020-01-23,23,27.8,55.6,Sunny
474,2020-01-24,24,27.8,55.6,Cloudy
475,2020-01-25,25,27.8,55.6,Rain
476,2020-01-26,26,27.8,55.6,Cloudy
477,2020-01-27,27,27.8,55.6,Rain
478,2020-01-28,28,27.8,55.6,Cloudy
479,2020-01-29,29,27.8,55.6,Rain
480,2020-01-30,30,27.8,55.6,Cloudy
481,2020-01-31,31,27.8,55.6,Sunny
482,2020-02-01,1,26.0,52.0,Cloudy
483,2020-02-02,2,26.0,52.0,Cloudy
484,2020-02-03,3,26.0,52.0,Rain
485,2020-02-04,4,26.0,52.0,Cloudy
486,2020-02-05,5,26.0,52.0,Rain
487,2020-02-06,6,26.0,52.0,Sunny
488,2020-02-07,7,26.0,52.0,Rain
489,2020-02-08,8,26.0,52.0,Sunny
490,2020-02-09,9,26.0,52.0,Rain
491,2020-02-10,10,26.0,52.0,Sunny
492,2020-02-11,11,26.0,52.0,Sunny
493,2020-02-12,12,26.0,52.0,Rain
494,2020-02-13,13,26.0,52.0,Rain
495,2020-02-14,14,26.0,52.0,Cloudy
496,2020-02-15,15,26.0,52.0,Sunny
497,2020-02-16,16,26.0,52.0,Rain
498,2020-02-17,17,26.0,52.0,Sunny
499,2020-02-18,18,26.0,52.0,Rain
500,2020-02-19,19,26.0,52.0,Sunny
501,2020-02-20,20,26.0,52.0,Cloudy
502,2020-02-21,21,26.0,52.0,Cloudy
503,2020-02-22,22,26.0,52.0,Rain
504,2020-02-23,23,26.0,52.0,Cloudy
505,2020-02-24,24,26.0,52.0,Sunny
506,2020-02-25,25,26.0,52.0,Cloudy
507,2020-02-26,26,26.0,52.0,Sunny
508,2020-02-27,27,26.0,52.0,Cloudy
509,2020-02-28,28,26.0,52.0,Sunny
510,2020-02-29,29,26.0,52.0,Sunny
511,2020-03-01,1,26.7,53.4,Cloudy
512,2020-03-02,2,26.7,53.4,Rain
513,2020-03-03,3,26.7,53.4,Rain
514,2020-03-04,4,26.7,53.4,Rain
515,2020-03-05,5,26.7,53.4,Cloudy
516,2020-03-06,6,26.7,53.4,Sunny
517,2020-03-07,7,26.7,53.4,Rain
518,2020-03-08,8,26.7,53.4,Sunny
519,2020-03-09,9,26.7,53.4,Rain
520,2020-03-10,10,26.7,53.4,Rain
521,2020-03-11,11,26.7,53.4,Cloudy
522,2020-03-12,12,26.7,53.4,Sunny
523,2020-03-13,13,26.7,53.4,Rain
524,2020-03-14,14,26.7,53.4,Sunny
525,2020-03-15,15,26.7,53.4,Rain
526,2020-03-16,16,26.7,53.4,Cloudy
527,2020-03-17,17,26.7,53.4,Sunny
528,2020-03-18,18,26.7,53.4,Sunny
529,2020-03-19,19,26.7,53.4,Sunny
530,2020-03-20,20,26.7,53.4,Rain
531,2020-03-21,21,26.7,53.4,Rain
532,2020-03-22,22,26.7,53.4,Cloudy
533,2020-03-23,23,26.7,53.4,Cloudy
534,2020-03-24,24,26.7,53.4,Rain
535,2020-03-25,25,26.7,53.4,Rain
536,2020-03-26,26,26.7,53.4,Sunny
537,2020-03-27,27,26.7,53.4,Sunny
538,2020-03-28,28,26.7,53.4,Cloudy
539,2020-03-29,29,26.7,53.4,Sunny
540,2020-03-30,30,26.7,53.4,Cloudy
541,2020-03-31,31,26.7,53.4,Cloudy
542,2021-01-01,1,26.9,53.8,Rain
543,2021-01-02,2,26.9,53.8,Sunny
544,2021-01-03,3,26.9,53.8,Rain
545,2021-01-04,4,26.9,53.8,Sunny
546,2021-01-05,5,26.9,53.8,Sunny
547,2021-01-06,6,26.9,53.8,Cloudy
548,2021-01-07,7,26.9,53.8,Rain
549,2021-01-08,8,26.9,53.8,Cloudy
550,2021-01-09,9,26.9,53.8,Sunny
551,2021-01-10,10,26.9,53.8,Rain
552,2021-01-11,11,26.9,53.8,Rain
553,2021-01-12,12,26.9,53.8,Rain
554,2021-01-13,13,26.9,53.8,Cloudy
555,2021-01-14,14,26.9,53.8,Rain
556,2021-01-15,15,26.9,53.8,Rain
557,2021-01-16,16,26.9,53.8,Rain
558,2021-01-17,17,26.9,53.8,Rain
559,2021-01-18,18,26.9,53.8,Sunny
560,2021-01-19,19,26.9,53.8,Rain
561,2021-01-20,20,26.9,53.8,Rain
562,2021-01-21,21,26.9,53.8,Cloudy
563,2021-01-22,22,26.9,53.8,Cloudy
564,2021-01-23,23,26.9,53.8,Rain
565,2021-01-24,24,26.9,53.8,Sunny
566,2021-01-25,25,26.9,53.8,Rain
567,2021-01-26,26,26.9,53.8,Sunny
568,2021-01-27,27,26.9,53.8,Rain
569,2021-01-28,28,26.9,53.8,Sunny
570,2021-01-29,29,26.9,53.8,Rain
571,2021-01-30,30,26.9,53.8,Cloudy
572,2021-01-31,31,26.9,53.8,Cloudy
573,2021-02-01,1,26.9,53.8,Rain
574,2021-02-02,2,26.9,53.8,Sunny
575,2021-02-03,3,26.9,53.8,Cloudy
576,2021-02-04,4,26.9,53.8,Cloudy
577,2021-02-05,5,26.9,53.8,Sunny
578,2021-02-06,6,26.9,53.8,Rain
579,2021-02-07,7,26.9,53.8,Cloudy
580,2021-02-08,8,26.9,53.8,Cloudy
581,2021-02-09,9,26.9,53.8,Cloudy
582,2021-02-10,10,26.9,53.8,Sunny
