,Date,Day,Temp,Wind,Weather
49,2015-02-19,19,26.4,52.8,Cloudy
50,2015-02-20,20,26.4,52.8,Cloudy
51,2015-02-21,21,26.4,52.8,Sunny
52,2015-02-22,22,26.4,52.8,Rain
53,2015-02-23,23,26.4,52.8,Cloudy
54,2015-02-24,24,26.4,52.8,Cloudy
55,2015-02-25,25,26.4,52.8,Cloudy
56,2015-02-26,26,26.4,52.8,Cloudy
57,2015-02-27,27,26.4,52.8,Sunny
58,2015-02-28,28,26.4,52.8,Rain
59,2015-03-01,1,26.2,52.4,Sunny
60,2015-03-02,2,26.2,52.4,Sunny
61,2015-03-03,3,26.2,52.4,Sunny
62,2015-03-04,4,26.2,52.4,Cloudy
63,2015-03-05,5,26.2,52.4,Sunny
64,2015-03-06,6,26.2,52.4,Rain
65,2015-03-07,7,26.2,52.4,Rain
66,2015-03-08,8,26.2,52.4,Sunny
67,2015-03-09,9,26.2,52.4,Sunny
68,2015-03-10,10,26.2,52.4,Rain
69,2015-03-11,11,26.2,52.4,Cloudy
70,2015-03-12,12,26.2,52.4,Cloudy
71,2015-03-13,13,26.2,52.4,Cloudy
72,2015-03-14,14,26.2,52.4,Sunny
73,2015-03-15,15,26.2,52.4,Sunny
74,2015-03-16,16,26.2,52.4,Rain
75,2015-03-17,17,26.2,52.4,Cloudy
76,2015-03-18,18,26.2,52.4,Rain
77,2015-03-19,19,26.2,52.4,Cloudy
78,2015-03-20,20,26.2,52.4,Rain
79,2015-03-21,21,26.2,52.4,Sunny
80,2015-03-22,22,26.2,52.4,Rain
81,2015-03-23,23,26.2,52.4,Rain
82,2015-03-24,24,26.2,52.4,Cloudy
83,2015-03-25,25,26.2,52.4,Rain
84,2015-03-26,26,26.2,52.4,Rain
85,2015-03-27,27,26.2,52.4,Rain
86,2015-03-28,28,26.2,52.4,Rain
87,2015-03-29,29,26.2,52.4,Sunny
88,2015-03-30,30,26.2,52.4,Sunny
89,2015-03-31,31,26.2,52.4,Cloudy
90,2016-01-01,1,25.2,50.4,Cloudy
91,2016-01-02,2,25.2,50.4,Cloudy
92,2016-01-03,3,25.2,50.4,Sunny
93,2016-01-04,4,25.2,50.4,Sunny
94,2016-01-05,5,25.2,50.4,Sunny
95,2016-01-06,6,25.2,50.4,Rain
96,2016-01-07,7,25.2,50.4,Rain
97,2016-01-08,8,25.2,50.4,Sunny
98,2016-01-09,9,25.2,50.4,Rain
99,2016-01-10,10,25.2,50.4,Sunny
100,2016-01-11,11,25.2,50.4,Cloudy
101,2016-01-12,12,25.2,50.4,Rain
102,2016-01-13,13,25.2,50.4,Sunny
103,2016-01-14,14,25.2,50.4,Rain
104,2016-01-15,15,25.2,50.4,Rain
105,2016-01-16,16,25.2,50.4,Sunny
106,2016-01-17,17,25.2,50.4,Sunny
107,2016-01-18,18,25.2,50.4,Sunny
108,2016-01-19,19,25.2,50.4,Cloudy
109,2016-01-20,20,25.2,50.4,Rain
110,2016-01-21,21,25.2,50.4,Cloudy
111,2016-01-22,22,25.2,50.4,Cloudy
112,2016-01-23,23,25.2,50.4,Sunny
113,2016-01-24,24,25.2,50.4,Sunny
114,2016-01-25,25,25.2,50.4,Rain
115,2016-01-26,26,25.2,50.4,Rain
116,2016-01-27,27,25.2,50.4,Sunny
117,2016-01-28,28,25.2,50.4,Sunny
118,2016-01-29,29,25.2,50.4,Sunny
119,2016-01-30,30,25.2,50.4,Rain
120,2016-01-31,31,25.2,50.4,Rain
121,2016-02-01,1,26.1,52.2,Cloudy
122,2016-02-02,2,26.1,52.2,Cloudy
123,2016-02-03,3,26.1,52.2,Sunny
124,2016-02-04,4,26.1,52.2,Sunny
125,2016-02-05,5,26.1,52.2,Sunny
126,2016-02-06,6,26.1,52.2,Rain
127,2016-02-07,7,26.1,52.2,Rain
128,2016-02-08,8,26.1,52.2,Cloudy
129,2016-02-09,9,26.1,52.2,Rain
130,2016-02-10,10,26.1,52.2,Sunny
131,2016-02-11,11,26.1,52.2,Sunny
132,2016-02-12,12,26.1,52.2,Cloudy
133,2016-02-13,13,26.1,52.2,Rain
134,2016-02-14,14,26.1,52.2,Rain
135,2016-02-15,15,26.1,52.2,Sunny
136,2016-02-16,16,26.1,52.2,Rain
137,2016-02-17,17,26.1,52.2,Cloudy
138,2016-02-18,18,26.1,52.2,Rain
139,2016-02-19,19,26.1,52.2,Sunny
140,2016-02-20,20,26.1,52.2,Rain
141,2016-02-21,21,26.1,52.2,Cloudy
142,2016-02-22,22,26.1,52.2,Sunny
143,2016-02-23,23,26.1,52.2,Rain
144,2016-02-24,24,26.1,52.2,Cloudy
145,2016-02-25,25,26.1,52.2,Cloudy
146,2016-02-26,26,26.1,52.2,Rain
147,2016-02-27,27,26.1,52.2,Rain
148,2016-02-28,28,26.1,52.2,Sunny
149,2016-02-29,29,26.1,52.2,Cloudy
150,2016-03-01,1,26.3,52.6,Rain
151,2016-03-02,2,26.3,52.6,Rain
152,2016-03-03,3,26.3,52.6,Rain
153,2016-03-04,4,26.3,52.6,Sunny
154,2016-03-05,5,26.3,52.6,Cloudy
155,2016-03-06,6,26.3,52.6,Sunny
156,2016-03-07,7,26.3,52.6,Rain
157,2016-03-08,8,26.3,52.6,Cloudy
158,2016-03-09,9,26.3,52.6,Sunny
159,2016-03-10,10,26.3,52.6,Cloudy
160,2016-03-11,11,26.3,52.6,Sunny
161,2016-03-12,12,26.3,52.6,Rain
162,2016-03-13,13,26.3,52.6,Cloudy
163,2016-03-14,14,26.3,52.6,Rain
164,2016-03-15,15,26.3,52.6,Rain
165,2016-03-16,16,26.3,52.6,Cloudy
166,2016-03-17,17,26.3,52.6,Cloudy
167,2016-03-18,18,26.3,52.6,Sunny
168,2016-03-19,19,26.3,52.6,Sunny
169,2016-03-20,20,26.3,52.6,Rain
170,2016-03-21,21,26.3,52.6,Sunny
171,2016-03-22,22,26.3,52.6,Cloudy
172,2016-03-23,23,26.3,52.6,Cloudy
173,2016-03-24,24,26.3,52.6,Sunny
174,2016-03-25,25,26.3,52.6,Sunny
175,2016-03-26,26,26.3,52.6,Sunny
176,2016-03-27,27,26.3,52.6,Cloudy
177,2016-03-28,28,26.3,52.6,Sunny
178,2016-03-29,29,26.3,52.6,Rain
179,2016-03-30,30,26.3,52.6,Sunny
180,2016-03-31,31,26.3,52.6,Rain
181,2017-01-01,1,25.2,50.4,Rain
182,2017-01-02,2,25.2,50.4,Rain
183,2017-01-03,3,25.2,50.4,Rain
184,2017-01-04,4,25.2,50.4,Cloudy
185,2017-01-05,5,25.2,50.4,Sunny
186,2017-01-06,6,25.2,50.4,Sunny
187,2017-01-07,7,25.2,50.4,Rain
188,2017-01-08,8,25.2,50.4,Rain
189,2017-01-09,9,25.2,50.4,Sunny
190,2017-01-10,10,25.2,50.4,Sunny
191,2017-01-11,11,25.2,50.4,Sunny
192,2017-01-12,12,25.2,50.4,Rain
193,2017-01-13,13,25.2,50.4,Cloudy
194,2017-01-14,14,25.2,50.4,Cloudy
195,2017-01-15,15,25.2,50.4,Cloudy
196,2017-01-16,16,25.2,50.4,Sunny
197,2017-01-17,17,25.2,50.4,Sunny
198,2017-01-18,18,25.2,50.4,Sunny
199,2017-01-19,19,25.2,50.4,Rain
200,2017-01-20,20,25.2,50.4,Cloudy
201,2017-01-21,21,25.2,50.4,Cloudy
202,2017-01-22,22,25.2,50.4,Rain
203,2017-01-23,23,25.2,50.4,Sunny
204,2017-01-24,24,25.2,50.4,Rain
205,2017-01-25,25,25.2,50.4,Sunny
206,2017-01-26,26,25.2,50.4,Sunny
207,2017-01-27,27,25.2,50.4,Rain
208,2017-01-28,28,25.2,50.4,Cloudy
209,2017-01-29,29,25.2,50.4,Sunny
210,2017-01-30,30,25.2,50.4,Rain
211,2017-01-31,31,25.2,50.4,Rain
212,2017-02-01,1,27.3,54.6,Cloudy
213,2017-02-02,2,27.3,54.6,Cloudy
214,2017-02-03,3,27.3,54.6,Cloudy
215,2017-02-04,4,27.3,54.6,Cloudy
216,2017-02-05,5,27.3,54.6,Rain
217,2017-02-06,6,27.3,54.6,Cloudy
218,2017-02-07,7,27.3,54.6,Sunny
219,2017-02-08,8,27.3,54.6,Rain
220,2017-02-09,9,27.3,54.6,Rain
221,2017-02-10,10,27.3,54.6,Sunny
222,2017-02-11,11,27.3,54.6,Cloudy
223,2017-02-12,12,27.3,54.6,Sunny
224,2017-02-13,13,27.3,54.6,Sunny
225,2017-02-14,14,27.3,54.6,Cloudy
226,2017-02-15,15,27.3,54.6,Sunny
227,2017-02-16,16,27.3,54.6,Rain
228,2017-02-17,17,27.3,54.6,Sunny
229,2017-02-18,18,27.3,54.6,Cloudy
230,2017-02-19,19,27.3,54.6,Cloudy
231,2017-02-20,20,27.3,54.6,Cloudy
232,2017-02-21,21,27.3,54.6,Cloudy
233,2017-02-22,22,27.3,54.6,Sunny
234,2017-02-23,23,27.3,54.6,Rain
235,2017-02-24,24,27.3,54.6,Sunny
236,2017-02-25,25,27.3,54.6,Sunny
237,2017-02-26,26,27.3,54.6,Rain
238,2017-02-27,27,27.3,54.6,Sunny
239,2017-02-28,28,27.3,54.6,Rain
240,2017-03-01,1,26.1,52.2,Cloudy
241,2017-03-02,2,26.1,52.2,Rain
242,2017-03-03,3,26.1,52.2,Cloudy
243,2017-03-04,4,26.1,52.2,Rain
244,2017-03-05,5,26.1,52.2,Cloudy
245,2017-03-06,6,26.1,52.2,Rain
246,2017-03-07,7,26.1,52.2,Sunny
247,2017-03-08,8,26.1,52.2,Rain
248,2017-03-09,9,26.1,52.2,Rain
249,2017-03-10,10,26.1,52.2,Cloudy
250,2017-03-11,11,26.1,52.2,Sunny
251,2017-03-12,12,26.1,52.2,Cloudy
252,2017-03-13,13,26.1,52.2,Cloudy
253,2017-03-14,14,26.1,52.2,Cloudy
254,2017-03-15,15,26.1,52.2,Sunny
255,2017-03-16,16,26.1,52.2,Cloudy
256,2017-03-17,17,26.1,52.2,Sunny
257,2017-03-18,18,26.1,52.2,Cloudy
258,2017-03-19,19,26.1,52.2,Rain
259,2017-03-20,20,26.1,52.2,Cloudy
260,2017-03-21,21,26.1,52.2,Cloudy
261,2017-03-22,22,26.1,52.2,Cloudy
262,2017-03-23,23,26.1,52.2,Cloudy
263,2017-03-24,24,26.1,52.2,Cloudy
264,2017-03-25,25,26.1,52.2,Sunny
265,2017-03-26,26,26.1,52.2,Cloudy
266,2017-03-27,27,26.1,52.2,Sunny
267,2017-03-28,28,26.1,52.2,Cloudy
268,2017-03-29,29,26.1,52.2,Cloudy
269,2017-03-30,30,26.1,52.2,Cloudy
270,2017-03-31,31,26.1,52.2,Cloudy
271,2018-01-01,1,27.5,55.0,Sunny
272,2018-01-02,2,27.5,55.0,Cloudy
273,2018-01-03,3,27.5,55.0,Sunny
274,2018-01-04,4,27.5,55.0,Sunny
275,2018-01-05,5,27.5,55.0,Cloudy
276,2018-01-06,6,27.5,55.0,Rain
277,2018-01-07,7,27.5,55.0,Cloudy
278,2018-01-08,8,27.5,55.0,Sunny
279,2018-01-09,9,27.5,55.0,Sunny
280,2018-01-10,10,27.5,55.0,Rain
281,2018-01-11,11,27.5,55.0,Sunny
282,2018-01-12,12,27.5,55.0,Sunny
283,2018-01-13,13,27.5,55.0,Cloudy
284,2018-01-14,14,27.5,55.0,Sunny
285,2018-01-15,15,27.5,55.0,Cloudy
286,2018-01-16,16,27.5,55.0,Rain
287,2018-01-17,17,27.5,55.0,Rain
288,2018-01-18,18,27.5,55.0,Cloudy
289,2018-01-19,19,27.5,55.0,Cloudy
290,2018-01-20,20,27.5,55.0,Cloudy
291,2018-01-21,21,27.5,55.0,Sunny
292,2018-01-22,22,27.5,55.0,Rain
293,2018-01-23,23,27.5,55.0,Sunny
294,2018-01-24,24,27.5,55.0,Rain
295,2018-01-25,25,27.5,55.0,Cloudy
296,2018-01-26,26,27.5,55.0,Rain
297,2018-01-27,27,27.5,55.0,Sunny
298,2018-01-28,28,27.5,55.0,Cloudy
299,2018-01-29,29,27.5,55.0,Sunny
300,2018-01-30,30,27.5,55.0,Rain
301,2018-01-31,31,27.5,55.0,Sunny
302,2018-02-01,1,26.1,52.2,Sunny
303,2018-02-02,2,26.1,52.2,Cloudy
304,2018-02-03,3,26.1,52.2,Cloudy
305,2018-02-04,4,26.1,52.2,Cloudy
306,2018-02-05,5,26.1,52.2,Cloudy
307,2018-02-06,6,26.1,52.2,Rain
308,2018-02-07,7,26.1,52.2,Cloudy
309,2018-02-08,8,26.1,52.2,Rain
310,2018-02-09,9,26.1,52.2,Rain
311,2018-02-10,10,26.1,52.2,Cloudy
312,2018-02-11,11,26.1,52.2,Cloudy
313,2018-02-12,12,26.1,52.2,Cloudy
314,2018-02-13,13,26.1,52.2,Sunny
315,2018-02-14,14,26.1,52.2,Sunny
316,2018-02-15,15,26.1,52.2,Cloudy
317,2018-02-16,16,26.1,52.2,Cloudy
318,2018-02-17,17,26.1,52.2,Rain
319,2018-02-18,18,26.1,52.2,Rain
320,2018-02-19,19,26.1,52.2,Rain
321,2018-02-20,20,26.1,52.2,Cloudy
322,2018-02-21,21,26.1,52.2,Sunny
323,2018-02-22,22,26.1,52.2,Cloudy
324,2018-02-23,23,26.1,52.2,Rain
325,2018-02-24,24,26.1,52.2,Sunny
326,2018-02-25,25,26.1,52.2,Sunny
327,2018-02-26,26,26.1,52.2,Cloudy
328,2018-02-27,27,26.1,52.2,Sunny
329,2018-02-28,28,26.1,52.2,Sunny
330,2018-03-01,1,26.4,52.8,Cloudy
331,2018-03-02,2,26.4,52.8,Sunny
332,2018-03-03,3,26.4,52.8,Rain
333,2018-03-04,4,26.4,52.8,Rain
334,2018-03-05,5,26.4,52.8,Rain
335,2018-03-06,6,26.4,52.8,Cloudy
336,2018-03-07,7,26.4,52.8,Rain
337,2018-03-08,8,26.4,52.8,Sunny
338,2018-03-09,9,26.4,52.8,Rain
339,2018-03-10,10,26.4,52.8,Sunny
340,2018-03-11,11,26.4,52.8,Rain
341,2018-03-12,12,26.4,52.8,Sunny
342,2018-03-13,13,26.4,52.8,Rain
343,2018-03-14,14,26.4,52.8,Cloudy
344,2018-03-15,15,26.4,52.8,Rain
345,2018-03-16,16,26.4,52.8,Sunny
346,2018-03-17,17,26.4,52.8,Sunny
347,2018-03-18,18,26.4,52.8,Cloudy
348,2018-03-19,19,26.4,52.8,Rain
349,2018-03-20,20,26.4,52.8,Sunny
350,2018-03-21,21,26.4,52.8,Sunny
351,2018-03-22,22,26.4,52.8,Cloudy
352,2018-03-23,23,26.4,52.8,Rain
353,2018-03-24,24,26.4,52.8,Sunny
354,2018-03-25,25,26.4,52.8,Sunny
355,2018-03-26,26,26.4,52.8,Sunny
356,2018-03-27,27,26.4,52.8,Rain
357,2018-03-28,28,26.4,52.8,Rain
358,2018-03-29,29,26.4,52.8,Rain
359,2018-03-30,30,26.4,52.8,Rain
360,2018-03-31,31,26.4,52.8,Rain
361,2019-01-01,1,26.4,52.8,Sunny
362,2019-01-02,2,26.4,52.8,Sunny
363,2019-01-03,3,26.4,52.8,Rain
364,2019-01-04,4,26.4,52.8,Sunny
365,2019-01-05,5,26.4,52.8,Cloudy
366,2019-01-06,6,26.4,52.8,Sunny
367,2019-01-07,7,26.4,52.8,Rain
368,2019-01-08,8,26.4,52.8,Rain
369,2019-01-09,9,26.4,52.8,Rain
370,2019-01-10,10,26.4,52.8,Cloudy
371,2019-01-11,11,26.4,52.8,Rain
372,2019-01-12,12,26.4,52.8,Sunny
373,2019-01-13,13,26.4,52.8,Cloudy
374,2019-01-14,14,26.4,52.8,Rain
375,2019-01-15,15,26.4,52.8,Cloudy
376,2019-01-16,16,26.4,52.8,Cloudy
377,2019-01-17,17,26.4,52.8,Rain
378,2019-01-18,18,26.4,52.8,Rain
379,2019-01-19,19,26.4,52.8,Rain
380,2019-01-20,20,26.4,52.8,Sunny
381,2019-01-21,21,26.4,52.8,Sunny
382,2019-01-22,22,26.4,52.8,Sunny
383,2019-01-23,23,26.4,52.8,Cloudy
384,2019-01-24,24,26.4,52.8,Rain
385,2019-01-25,25,26.4,52.8,Rain
386,2019-01-26,26,26.4,52.8,Rain
387,2019-01-27,27,26.4,52.8,Cloudy
388,2019-01-28,28,26.4,52.8,Sunny
389,2019-01-29,29,26.4,52.8,Rain
390,2019-01-30,30,26.4,52.8,Cloudy
391,2019-01-31,31,26.4,52.8,Rain
392,2019-02-01,1,26.9,53.8,Sunny
393,2019-02-02,2,26.9,53.8,Sunny
394,2019-02-03,3,26.9,53.8,Sunny
395,2019-02-04,4,26.9,53.8,Sunny
396,2019-02-05,5,26.9,53.8,Cloudy
397,2019-02-06,6,26.9,53.8,Sunny
398,2019-02-07,7,26.9,53.8,Rain
399,2019-02-08,8,26.9,53.8,Rain
400,2019-02-09,9,26.9,53.8,Cloudy
401,2019-02-10,10,26.9,53.8,Sunny
402,2019-02-11,11,26.9,53.8,Rain
403,2019-02-12,12,26.9,53.8,Rain
404,2019-02-13,13,26.9,53.8,Cloudy
405,2019-02-14,14,26.9,53.8,Cloudy
406,2019-02-15,15,26.9,53.8,Rain
407,2019-02-16,16,26.9,53.8,Sunny
408,2019-02-17,17,26.9,53.8,Sunny
409,2019-02-18,18,26.9,53.8,Sunny
410,2019-02-19,19,26.9,53.8,Rain
411,2019-02-20,20,26.9,53.8,Cloudy
412,2019-02-21,21,26.9,53.8,Sunny
413,2019-02-22,22,26.9,53.8,Sunny
414,2019-02-23,23,26.9,53.8,Sunny
415,2019-02-24,24,26.9,53.8,Sunny
416,2019-02-25,25,26.9,53.8,Rain
417,2019-02-26,26,26.9,53.8,Sunny
418,2019-02-27,27,26.9,53.8,Cloudy
419,2019-02-28,28,26.9,53.8,Sunny
420,2019-03-01,1,27.5,55.0,Sunny
421,2019-03-02,2,27.5,55.0,Sunny
422,2019-03-03,3,27.5,55.0,Sunny
423,2019-03-04,4,27.5,55.0,Rain
424,2019-03-05,5,27.5,55.0,Rain
425,2019-03-06,6,27.5,55.0,Cloudy
426,2019-03-07,7,27.5,55.0,Cloudy
427,2019-03-08,8,27.5,55.0,Cloudy
428,2019-03-09,9,27.5,55.0,Cloudy
429,2019-03-10,10,27.5,55.0,Rain
430,2019-03-11,11,27.5,55.0,Rain
431,2019-03-12,12,27.5,55.0,Sunny
432,2019-03-13,13,27.5,55.0,Sunny
433,2019-03-14,14,27.5,55.0,Cloudy
434,2019-03-15,15,27.5,55.0,Rain
435,2019-03-16,16,27.5,55.0,Cloudy
436,2019-03-17,17,27.5,55.0,Sunny
437,2019-03-18,18,27.5,55.0,Sunny
438,2019-03-19,19,27.5,55.0,Sunny
439,2019-03-20,20,27.5,55.0,Sunny
440,2019-03-21,21,27.5,55.0,Sunny
441,2019-03-22,22,27.5,55.0,Sunny
442,2019-03-23,23,27.5,55.0,Rain
443,2019-03-24,24,27.5,55.0,Rain
444,2019-03-25,25,27.5,55.0,Cloudy
445,2019-03-26,26,27.5,55.0,Sunny
446,2019-03-27,27,27.5,55.0,Rain
447,2019-03-28,28,27.5,55.0,Rain
448,2019-03-29,29,27.5,55.0,Rain
449,2019-03-30,30,27.5,55.0,Cloudy
450,2019-03-31,31,27.5,55.0,Cloudy
451,2020-01-01,1,27.5,55.0,Cloudy
452,2020-01-02,2,27.5,55.0,Rain
453,2020-01-03,3,27.5,55.0,Rain
454,2020-01-04,4,27.5,55.0,Rain
455,2020-01-05,5,27.5,55.0,Sunny
456,2020-01-06,6,27.5,55.0,Sunny
457,2020-01-07,7,27.5,55.0,Rain
458,2020-01-08,8,27.5,55.0,Sunny
459,2020-01-09,9,27.5,55.0,Cloudy
460,2020-01-10,10,27.5,55.0,Rain
461,2020-01-11,11,27.5,55.0,Rain
462,2020-01-12,12,27.5,55.0,Sunny
463,2020-01-13,13,27.5,55.0,Cloudy
464,2020-01-14,14,27.5,55.0,Rain
465,2020-01-15,15,27.5,55.0,Rain
466,2020-01-16,16,27.5,55.0,Rain
467,2020-01-17,17,27.5,55.0,Cloudy
468,2020-01-18,18,27.5,55.0,Rain
469,2020-01-19,19,27.5,55.0,Rain
470,2020-01-20,20,27.5,55.0,Sunny
471,2020-01-21,21,27.5,55.0,Rain
472,2020-01-22,22,27.5,55.0,Rain
473,2020-01-23,23,27.5,55.0,Rain
474,2020-01-24,24,27.5,55.0,Sunny
475,2020-01-25,25,27.5,55.0,Rain
476,2020-01-26,26,27.5,55.0,Sunny
477,2020-01-27,27,27.5,55.0,Cloudy
478,2020-01-28,28,27.5,55.0,Sunny
479,2020-01-29,29,27.5,55.0,Cloudy
480,2020-01-30,30,27.5,55.0,Sunny
481,2020-01-31,31,27.5,55.0,Rain
482,2020-02-01,1,26.4,52.8,Rain
483,2020-02-02,2,26.4,52.8,Rain
484,2020-02-03,3,26.4,52.8,Cloudy
485,2020-02-04,4,26.4,52.8,Sunny
486,2020-02-05,5,26.4,52.8,Sunny
487,2020-02-06,6,26.4,52.8,Cloudy
488,2020-02-07,7,26.4,52.8,Cloudy
489,2020-02-08,8,26.4,52.8,Sunny
490,2020-02-09,9,26.4,52.8,Sunny
491,2020-02-10,10,26.4,52.8,Cloudy
492,2020-02-11,11,26.4,52.8,Cloudy
493,2020-02-12,12,26.4,52.8,Cloudy
494,2020-02-13,13,26.4,52.8,Sunny
495,2020-02-14,14,26.4,52.8,Sunny
496,2020-02-15,15,26.4,52.8,Rain
497,2020-02-16,16,26.4,52.8,Sunny
498,2020-02-17,17,26.4,52.8,Cloudy
499,2020-02-18,18,26.4,52.8,Cloudy
500,2020-02-19,19,26.4,52.8,Rain
501,2020-02-20,20,26.4,52.8,Rain
502,2020-02-21,21,26.4,52.8,Rain
503,2020-02-22,22,26.4,52.8,Rain
504,2020-02-23,23,26.4,52.8,Sunny
505,2020-02-24,24,26.4,52.8,Rain
506,2020-02-25,25,26.4,52.8,Sunny
507,2020-02-26,26,26.4,52.8,Cloudy
508,2020-02-27,27,26.4,52.8,Sunny
509,2020-02-28,28,26.4,52.8,Rain
510,2020-02-29,29,26.4,52.8,Rain
511,2020-03-01,1,26.7,53.4,Rain
512,2020-03-02,2,26.7,53.4,Rain
513,2020-03-03,3,26.7,53.4,Sunny
514,2020-03-04,4,26.7,53.4,Cloudy
515,2020-03-05,5,26.7,53.4,Sunny
516,2020-03-06,6,26.7,53.4,Sunny
517,2020-03-07,7,26.7,53.4,Rain
518,2020-03-08,8,26.7,53.4,Rain
519,2020-03-09,9,26.7,53.4,Sunny
520,2020-03-10,10,26.7,53.4,Sunny
521,2020-03-11,11,26.7,53.4,Sunny
522,2020-03-12,12,26.7,53.4,Rain
523,2020-03-13,13,26.7,53.4,Rain
524,2020-03-14,14,26.7,53.4,Sunny
525,2020-03-15,15,26.7,53.4,Sunny
526,2020-03-16,16,26.7,53.4,Sunny
527,2020-03-17,17,26.7,53.4,Cloudy
528,2020-03-18,18,26.7,53.4,Rain
529,2020-03-19,19,26.7,53.4,Cloudy
530,2020-03-20,20,26.7,53.4,Sunny
531,2020-03-21,21,26.7,53.4,Cloudy
532,2020-03-22,22,26.7,53.4,Rain
533,2020-03-23,23,26.7,53.4,Sunny
534,2020-03-24,24,26.7,53.4,Sunny
535,2020-03-25,25,26.7,53.4,Cloudy
536,2020-03-26,26,26.7,53.4,Rain
537,2020-03-27,27,26.7,53.4,Cloudy
538,2020-03-28,28,26.7,53.4,Rain
539,2020-03-29,29,26.7,53.4,Sunny
540,2020-03-30,30,26.7,53.4,Rain
541,2020-03-31,31,26.7,53.4,Sunny
542,2021-01-01,1,26.9,53.8,Cloudy
543,2021-01-02,2,26.9,53.8,Rain
544,2021-01-03,3,26.9,53.8,Cloudy
545,2021-01-04,4,26.9,53.8,Cloudy
546,2021-01-05,5,26.9,53.8,Sunny
547,2021-01-06,6,26.9,53.8,Rain
548,2021-01-07,7,26.9,53.8,Rain
549,2021-01-08,8,26.9,53.8,Rain
550,2021-01-09,9,26.9,53.8,Cloudy
551,2021-01-10,10,26.9,53.8,Cloudy
552,2021-01-11,11,26.9,53.8,Sunny
553,2021-01-12,12,26.9,53.8,Cloudy
554,2021-01-13,13,26.9,53.8,Sunny
555,2021-01-14,14,26.9,53.8,Sunny
556,2021-01-15,15,26.9,53.8,Rain
557,2021-01-16,16,26.9,53.8,Sunny
558,2021-01-17,17,26.9,53.8,Sunny
559,2021-01-18,18,26.9,53.8,Cloudy
560,2021-01-19,19,26.9,53.8,Rain
561,2021-01-20,20,26.9,53.8,Rain
562,2021-01-21,21,26.9,53.8,Rain
563,2021-01-22,22,26.9,53.8,Cloudy
564,2021-01-23,23,26.9,53.8,Sunny
565,2021-01-24,24,26.9,53.8,Sunny
566,2021-01-25,25,26.9,53.8,Rain
567,2021-01-26,26,26.9,53.8,Rain
568,2021-01-27,27,26.9,53.8,Rain
569,2021-01-28,28,26.9,53.8,Rain
570,2021-01-29,29,26.9,53.8,Cloudy
571,2021-01-30,30,26.9,53.8,Sunny
572,2021-01-31,31,26.9,53.8,Sunny
573,2021-02-01,1,26.7,53.4,Cloudy
574,2021-02-02,2,26.7,53.4,Rain
575,2021-02-03,3,26.7,53.4,Rain
576,2021-02-04,4,26.7,53.4,Cloudy
577,2021-02-05,5,26.7,53.4,Sunny
578,2021-02-06,6,26.7,53.4,Rain
579,2021-02-07,7,26.7,53.4,Rain
580,2021-02-08,8,26.7,53.4,Cloudy
581,2021-02-09,9,26.7,53.4,Rain
582,2021-02-10,10,26.7,53.4,Sunny
